iter	Accuracy	Logloss
106	0.8905723906	0.3099280396
107	0.8922558923	0.309474738
108	0.8905723906	0.3088048386
109	0.8905723906	0.3076788628
110	0.8888888889	0.3072121964
111	0.8905723906	0.3064930809
112	0.8922558923	0.3050471742
113	0.8922558923	0.3048971973
114	0.8939393939	0.3044834154
115	0.898989899	0.3019990986
116	0.898989899	0.3014760133
117	0.898989899	0.3014760123
118	0.9006734007	0.3007441541
119	0.898989899	0.2983690941
120	0.9006734007	0.2976480334
121	0.9006734007	0.2970609294
122	0.9006734007	0.2960286938
123	0.898989899	0.2952449822
124	0.898989899	0.2928655609
125	0.9006734007	0.2920295161
126	0.9006734007	0.2917426367
127	0.9023569024	0.2903875226
128	0.9006734007	0.2899936881
129	0.9006734007	0.2897068847
130	0.9023569024	0.2891191279
131	0.9023569024	0.2886900333
132	0.9023569024	0.2885654696
133	0.9023569024	0.2879498256
134	0.9023569024	0.287464809
135	0.9023569024	0.286568416
136	0.9057239057	0.2852068893
137	0.9074074074	0.2847290725
138	0.9074074074	0.2842956518
139	0.9074074074	0.284077758
140	0.9057239057	0.282966269
141	0.9074074074	0.2829425407
142	0.9057239057	0.2827480785
143	0.9057239057	0.282592107
144	0.9057239057	0.281629357
145	0.9057239057	0.2813192165
146	0.9057239057	0.2812264995
147	0.9057239057	0.2792908623
148	0.9057239057	0.2784530408
149	0.9057239057	0.2772464238
150	0.9090909091	0.2769501036
151	0.9090909091	0.2765673754
152	0.9090909091	0.2760803491
153	0.9124579125	0.2749128762
154	0.9107744108	0.2744302023
155	0.9141414141	0.2733961531
156	0.9141414141	0.2722255015
157	0.9141414141	0.271227345
158	0.9158249158	0.270089746
159	0.9158249158	0.2700158579
160	0.9158249158	0.2696879242
161	0.9158249158	0.2694202309
162	0.9158249158	0.2684031402
163	0.9141414141	0.2663437064
164	0.9141414141	0.2662814555
165	0.9141414141	0.2655161617
166	0.9141414141	0.2651655725
167	0.9158249158	0.2650046089
168	0.9175084175	0.2640195562
169	0.9175084175	0.2637295744
170	0.9175084175	0.2633267175
171	0.9191919192	0.2623230085
172	0.9225589226	0.2616733819
173	0.9225589226	0.2614811228
174	0.9191919192	0.2598606875
175	0.9191919192	0.2594022499
176	0.9191919192	0.2587953649
177	0.9208754209	0.2562108737
178	0.9225589226	0.2554386793
179	0.9208754209	0.2553028349
180	0.9208754209	0.2545539851
181	0.9208754209	0.2541133655
182	0.9225589226	0.2534498003
183	0.9225589226	0.2525642567
184	0.9225589226	0.2523516511
185	0.9225589226	0.2519572686
186	0.9225589226	0.2514381075
187	0.9225589226	0.2508901997
188	0.9225589226	0.2505477009
189	0.9225589226	0.2499748934
190	0.9242424242	0.2489797277
191	0.9225589226	0.2484113476
192	0.9225589226	0.2479867655
193	0.9225589226	0.2474046117
194	0.9225589226	0.2467160584
195	0.9242424242	0.2449651103
196	0.9242424242	0.2435252668
197	0.9242424242	0.2432087759
198	0.9242424242	0.2424122835
199	0.9242424242	0.2417612919
200	0.9242424242	0.2412218232
201	0.9242424242	0.2409027873
202	0.9242424242	0.2396110195
203	0.9259259259	0.2386064322
204	0.9276094276	0.2374881977
205	0.9292929293	0.2356389152
206	0.9292929293	0.2333080715
207	0.9292929293	0.233031194
208	0.9292929293	0.2324763211
209	0.9292929293	0.231537722
210	0.9276094276	0.2306504517
211	0.9292929293	0.2303062404
212	0.9292929293	0.2294882119
213	0.9292929293	0.2286072365
214	0.930976431	0.2274871678
215	0.930976431	0.2269893161
216	0.9326599327	0.2261678888
217	0.930976431	0.2257008878
218	0.930976431	0.2245621254
219	0.930976431	0.2238396015
220	0.930976431	0.2235507406
221	0.9326599327	0.2218743702
222	0.9326599327	0.2215609095
223	0.9326599327	0.2209605582
224	0.9326599327	0.2205249593
225	0.9326599327	0.2201169159
226	0.9343434343	0.2193830103
227	0.9343434343	0.2189752784
228	0.9343434343	0.2187139252
229	0.9343434343	0.2181215894
230	0.9343434343	0.2173932208
231	0.9343434343	0.2171283316
232	0.9343434343	0.2165560562
233	0.9343434343	0.215653022
234	0.936026936	0.2152950762
235	0.9343434343	0.2148437616
236	0.9343434343	0.2144566456
237	0.9326599327	0.2141755285
238	0.936026936	0.2136507644
239	0.9343434343	0.2124842122
240	0.9343434343	0.2122689986
241	0.9343434343	0.2113926463
242	0.936026936	0.2105008012
243	0.9343434343	0.2099018493
244	0.9343434343	0.2096055028
245	0.9343434343	0.2092333266
246	0.9343434343	0.2086296325
247	0.9343434343	0.208131601
248	0.9377104377	0.2064034529
249	0.9393939394	0.2059733193
250	0.9393939394	0.2050371729
251	0.9393939394	0.204674956
252	0.9393939394	0.2035748138
253	0.9393939394	0.2032782619
254	0.9393939394	0.2031002139
255	0.9393939394	0.2020646495
256	0.9393939394	0.2014384048
257	0.9393939394	0.2011037997
258	0.9393939394	0.2002280471
259	0.9393939394	0.1999763099
260	0.9410774411	0.1995269251
261	0.9393939394	0.1985650394
262	0.9393939394	0.1984659041
263	0.9393939394	0.197864042
264	0.9393939394	0.1976493152
265	0.9393939394	0.1973850874
266	0.9427609428	0.1965284513
267	0.9427609428	0.1955959762
268	0.9444444444	0.1945565426
269	0.9427609428	0.1930706031
270	0.9444444444	0.1927121669
271	0.9444444444	0.192210092
272	0.9444444444	0.1918098801
273	0.9444444444	0.1910416329
274	0.9444444444	0.190670403
275	0.9444444444	0.1899055862
276	0.9444444444	0.1897588984
277	0.9461279461	0.1889917085
278	0.9461279461	0.188883005
279	0.9478114478	0.1883278234
280	0.9478114478	0.1881165445
281	0.9478114478	0.1877699972
282	0.9478114478	0.187391528
283	0.9478114478	0.1866666658
284	0.9461279461	0.186434046
285	0.9461279461	0.1859718066
286	0.9478114478	0.1856641776
287	0.9461279461	0.1855316056
288	0.9461279461	0.1847905201
289	0.9478114478	0.184157413
290	0.9494949495	0.1835226312
291	0.9494949495	0.1828543337
292	0.9511784512	0.1820256734
293	0.9511784512	0.1818334787
294	0.9511784512	0.1815580487
295	0.9511784512	0.1812334207
296	0.9528619529	0.1803780722
297	0.9511784512	0.1796749538
298	0.9511784512	0.1788370827
299	0.9528619529	0.1782710011
300	0.9545454545	0.177881231
301	0.9545454545	0.177618445
302	0.9545454545	0.1768745777
303	0.9545454545	0.1761519019
304	0.9545454545	0.174725094
305	0.9545454545	0.1745817258
306	0.9562289562	0.1732847901
307	0.9545454545	0.1728423095
308	0.9562289562	0.171836289
309	0.9562289562	0.1716790917
310	0.9562289562	0.1710497874
311	0.9579124579	0.1706118579
312	0.9579124579	0.1698567302
313	0.9579124579	0.1696083441
314	0.9579124579	0.1692851191
315	0.9579124579	0.1689093226
316	0.9562289562	0.1686248974
317	0.9579124579	0.1681007256
318	0.9579124579	0.1675874129
319	0.9595959596	0.1671342189
320	0.9595959596	0.1664861485
321	0.9595959596	0.1661057814
322	0.9595959596	0.1658412862
323	0.9595959596	0.1653818992
324	0.9595959596	0.1651769805
325	0.9595959596	0.1648780468
326	0.9595959596	0.1645139469
327	0.9595959596	0.1639913648
328	0.9595959596	0.1633419778
329	0.9595959596	0.1630851044
330	0.9595959596	0.1628049918
331	0.9595959596	0.1626020158
332	0.9595959596	0.1619547365
333	0.9579124579	0.1610242132
334	0.9579124579	0.160470958
335	0.9595959596	0.160094728
336	0.9595959596	0.1599130812
337	0.9579124579	0.1593327558
338	0.9579124579	0.1591495747
339	0.9579124579	0.158756763
340	0.9612794613	0.1583105325
341	0.9612794613	0.1582339072
342	0.9612794613	0.1579783178
343	0.9612794613	0.1575479064
344	0.9612794613	0.1569837985
345	0.9612794613	0.1566558703
346	0.962962963	0.1564226536
347	0.9612794613	0.1560608225
348	0.962962963	0.1554942781
349	0.962962963	0.1551498194
350	0.962962963	0.1550059266
351	0.962962963	0.1547443654
352	0.962962963	0.1545714094
353	0.962962963	0.1543815375
354	0.962962963	0.1542112627
355	0.962962963	0.15388392
356	0.962962963	0.1535305939
357	0.962962963	0.1531065909
358	0.962962963	0.152886605
359	0.962962963	0.1527466379
360	0.962962963	0.1522939898
361	0.962962963	0.1516635084
362	0.9646464646	0.1509122811
363	0.962962963	0.1503928145
364	0.9646464646	0.1499312147
365	0.962962963	0.1496845402
366	0.962962963	0.1491106054
367	0.9646464646	0.1489931315
368	0.9646464646	0.1488038313
369	0.9646464646	0.1484767991
370	0.9646464646	0.1483121085
371	0.9663299663	0.148007815
372	0.9663299663	0.1471804962
373	0.9663299663	0.1469723704
374	0.9663299663	0.1466024182
375	0.9663299663	0.1464432477
376	0.9663299663	0.1461129897
377	0.9663299663	0.1458554459
378	0.9663299663	0.1456180232
379	0.9663299663	0.1453277659
380	0.9646464646	0.144859572
381	0.9646464646	0.1444898339
382	0.9646464646	0.1442333992
383	0.9646464646	0.1438547043
384	0.9646464646	0.143171242
385	0.9646464646	0.1429147929
386	0.9646464646	0.1424316964
387	0.9663299663	0.1420051408
388	0.9646464646	0.141935194
389	0.968013468	0.1416940933
390	0.968013468	0.1412769011
391	0.968013468	0.1408078991
392	0.9696969697	0.1405636236
393	0.9696969697	0.1399398281
394	0.9696969697	0.1396112363
395	0.9696969697	0.1390855262
396	0.9730639731	0.1386913026
397	0.9730639731	0.1382473244
398	0.9730639731	0.1377334884
399	0.9730639731	0.1375398211
400	0.9730639731	0.1371315209
401	0.9747474747	0.1367775974
402	0.9747474747	0.1364568589
403	0.9747474747	0.1359027175
404	0.9747474747	0.1354458516
405	0.9747474747	0.1351139134
406	0.9747474747	0.1347558209
407	0.9747474747	0.1344856347
408	0.9747474747	0.1343719853
409	0.9747474747	0.1339983495
410	0.9747474747	0.1335897469
411	0.9747474747	0.1333873677
412	0.9747474747	0.1331841857
413	0.9747474747	0.1328678324
414	0.9747474747	0.1324363071
415	0.9747474747	0.13221792
416	0.9747474747	0.1320926895
417	0.9747474747	0.1319397248
418	0.9747474747	0.1315294744
419	0.9747474747	0.1313127125
420	0.9747474747	0.1308983471
421	0.9747474747	0.1305023489
422	0.9747474747	0.1303373407
423	0.9764309764	0.1300880153
424	0.9764309764	0.1297486802
425	0.9764309764	0.12939248
426	0.9764309764	0.1288433418
427	0.9764309764	0.1287320816
428	0.9764309764	0.1284997825
429	0.9764309764	0.1281626226
430	0.9764309764	0.1277964181
431	0.9764309764	0.1275592933
432	0.9764309764	0.1270117175
433	0.9781144781	0.126797401
434	0.9781144781	0.1266000648
435	0.9781144781	0.1254076047
436	0.9781144781	0.1249779586
437	0.9781144781	0.1247675449
438	0.9781144781	0.1243708264
439	0.9781144781	0.1240290302
440	0.9781144781	0.1235255706
441	0.9781144781	0.1233832328
442	0.9781144781	0.1231825734
443	0.9781144781	0.1227256673
444	0.9781144781	0.1225203403
445	0.9781144781	0.122358881
446	0.9781144781	0.1223205894
447	0.9781144781	0.1218514152
448	0.9781144781	0.1214495449
449	0.9781144781	0.1208040801
450	0.9781144781	0.1204935304
451	0.9781144781	0.1202659396
452	0.9781144781	0.1200931572
453	0.9781144781	0.1198416853
454	0.9781144781	0.1197066828
455	0.9781144781	0.119418274
456	0.9781144781	0.1188958425
457	0.9781144781	0.1187881446
458	0.9781144781	0.1183642311
459	0.9781144781	0.1180222612
460	0.9797979798	0.1178175638
461	0.9797979798	0.1175586386
462	0.9797979798	0.1167775057
463	0.9797979798	0.1166317955
464	0.9814814815	0.1162277553
465	0.9814814815	0.1161289988
466	0.9814814815	0.1159358641
467	0.9814814815	0.1157232524
468	0.9814814815	0.1155922419
469	0.9814814815	0.115438354
470	0.9814814815	0.1151203707
471	0.9814814815	0.115045434
472	0.9814814815	0.1148626386
473	0.9814814815	0.114726524
474	0.9831649832	0.1145854958
475	0.9831649832	0.1140060968
476	0.9831649832	0.1137838251
477	0.9831649832	0.1134844354
478	0.9831649832	0.1133117629
479	0.9831649832	0.1125216432
480	0.9831649832	0.1122989455
481	0.9831649832	0.112228329
482	0.9831649832	0.1119593179
483	0.9831649832	0.1115158412
484	0.9831649832	0.1111062911
485	0.9831649832	0.1107733534
486	0.9831649832	0.1106087413
487	0.9831649832	0.1101541213
488	0.9831649832	0.1100227858
489	0.9831649832	0.1097563673
490	0.9831649832	0.1095411926
491	0.9831649832	0.1093247829
492	0.9831649832	0.1091522768
493	0.9831649832	0.1088126056
494	0.9831649832	0.1087289838
495	0.9831649832	0.1085424501
496	0.9831649832	0.1083857621
497	0.9831649832	0.1080545984
498	0.9831649832	0.10798774
499	0.9831649832	0.1075081942
